id,name,host_id,latitude,longitude,property_type,picture_url,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,host_identity_verified,host_is_superhost,host_response_rate,host_response_time,city,bathrooms,wifi,kitchen,smoke alarm,heating,tv,air conditioning,dryer,hot water,iron,shampoo,refrigerator,coffee,washer,oven,fire extinguisher,dedicated workspace,self check-in,first aid kit,free street parking,extra pillows and blankets,bathtub,pets allowed,gym,amenities_count,nearby_subway,nearby_tourist
52883668,Serviced apartment in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,428156760,40.86277,-73.92271,Private room in serviced apartment,https://a0.muscache.com/pictures/fb9a1313-2a0a-4928-930e-739e5cbe5eac.jpg,Private room,1,1.0,1.0,65.0,11,5.0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9,5,2
786291775348380922,Rental unit in The Bronx · 1 bedroom · 1 bed · 1 shared bath,492049263,40.89891,-73.85825,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-786291775348380922/original/45d7c595-a6f7-4b99-9996-17e2a3ba8d5f.jpeg,Private room,1,1.0,1.0,75.0,0,0,t,f,100%,within an hour,New York,1.0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9,3,1
12869174,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,817948,40.63699,-73.95613,Private room in rental unit,https://a0.muscache.com/pictures/a4faf73e-bcdf-491a-84ef-83bbbcafecd7.jpg,Private room,1,1.0,1.0,30.0,1,0,t,f,0%,never,New York,1.0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,8,5,0
971142488984597187,Rental unit in Queens · ★New · 5 bedrooms · 5 beds · 2 baths,110127852,40.66520913365188,-73.75308323453868,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-47875134/original/b6bc3f40-2cf9-4a0d-909c-06e34d2f4339.jpeg,Entire home/apt,8,5.0,5.0,286.0,0,0,t,f,88%,within an hour,New York,2.0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,16,0,0
32316672,Rental unit in New York · Studio · 1 bed · 1 bath,24697585,40.73783,-73.98264,Entire rental unit,https://a0.muscache.com/pictures/d63b2483-fae2-4255-afec-db77d35647c6.jpg,Entire home/apt,4,1.0,1.0,140.0,0,0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,15
5679938,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,1303542,40.71081,-74.00762,Entire rental unit,https://a0.muscache.com/pictures/70683738/2488af92_original.jpg,Entire home/apt,2,1.0,1.0,150.0,3,5.0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11,21,40
9381657,Rental unit in Brooklyn · ★4.69 · 1 bedroom · 1 bed · 1 bath,822839,40.7075661549189,-73.95327578789578,Private room in rental unit,https://a0.muscache.com/pictures/65fabd4d-4812-4796-82cb-7702e6a4740b.jpg,Private room,1,1.0,1.0,82.0,90,4.69,t,t,75%,within a few hours,New York,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1
34271296,Rental unit in New York · ★4.81 · 3 bedrooms · 3 beds · 2 baths,257892281,40.80236504157955,-73.96580234379888,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-34271296/original/3cdf61ce-303d-42ec-b42a-ff4a28bbde46.jpeg,Entire home/apt,7,3.0,3.0,495.0,72,4.81,t,t,100%,within an hour,New York,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,17,6,3
53204468,Rental unit in New York · 4 bedrooms · 6 beds · 4 baths,6523090,40.78229,-73.9554,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-53204468/original/cda4da05-a2d0-4bf1-86b5-da0bb7728204.jpeg,Entire home/apt,5,4.0,6.0,500.0,2,5.0,t,f,0%,never,New York,4.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8,4,5
828598203084494281,Condo in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,15808806,40.68785232073077,-73.94467639577135,Private room in condo,https://a0.muscache.com/pictures/miso/Hosting-828598203084494281/original/f96c31ae-821e-49b8-b233-9c508ee9a5f5.jpeg,Private room,1,1.0,1.0,92.0,4,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,19,4,0
897861455839507683,Home in Queens · ★4.87 · 1 bedroom · 1 bed · 1 bath,516204058,40.71456193035792,-73.79134927942914,Entire home,https://a0.muscache.com/pictures/miso/Hosting-897861455839507683/original/e5848030-8e83-4ee3-9ac4-2dc824b3f09e.jpeg,Entire home/apt,2,1.0,1.0,103.0,23,4.87,f,f,65%,within an hour,New York,1.0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,10,2,0
52617173,Rental unit in New York · Studio · 3 beds · 1 bath,348619646,40.74801,-73.98719,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-52617173/original/9d991e3f-7e4c-4417-bddd-1c9ca9ac269d.jpeg,Entire home/apt,6,1.0,3.0,234.0,1,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,14,21,13
2794762,Rental unit in Brooklyn · ★5.0 · Studio · 3 beds · 1 bath,251842,40.68234,-73.9385,Entire rental unit,https://a0.muscache.com/pictures/37c53b9c-e526-4373-82f0-85fd273770cd.jpg,Entire home/apt,2,1.0,3.0,120.0,9,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,17,2,0
46829983,Hotel in New York · ★4.81 · 1 bedroom · 1 bed · 1 private bath,371972456,40.70631,-74.00531,Room in hotel,https://a0.muscache.com/pictures/6998e77e-4564-49e8-b652-61c90e84ee65.jpg,Private room,2,1.0,1.0,452.0,63,4.81,t,t,95%,within an hour,New York,1.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,13,20,35
928513545611321046,Bed and breakfast in Brooklyn · ★New · 1 bedroom · 1 bed · 1 bath,523760774,40.655764,-73.954078,Private room in bed and breakfast,https://a0.muscache.com/pictures/miso/Hosting-928513545611321046/original/834640fa-6b16-4f9a-bf55-6e8fd95e7a29.jpeg,Private room,1,1.0,1.0,59.0,0,0,t,f,91%,within an hour,New York,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,1
21845187,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,159312334,40.7091,-73.96349,Private room in rental unit,https://a0.muscache.com/pictures/d6754aeb-95d2-45a0-ba0a-e9d80b849df5.jpg,Private room,1,1.0,1.0,95.0,0,0,t,f,0%,never,New York,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
11219289,Home in Brooklyn · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,58453451,40.67306,-73.887,Private room in home,https://a0.muscache.com/pictures/f522899a-d538-43bc-ad30-1148ecde60e3.jpg,Private room,1,1.0,1.0,39.0,313,4.64,t,t,100%,within a few hours,New York,1.0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,14,7,0
37990112,Rental unit in Queens · Studio · 2 beds · 1 bath,69503147,40.76667,-73.9342,Entire rental unit,https://a0.muscache.com/pictures/baab390b-5b68-43e1-8bda-08dfc071d413.jpg,Entire home/apt,4,1.0,2.0,200.0,0,0,f,f,0%,never,New York,1.0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1
590372866147671751,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 2 beds · 1 bath,18057505,40.65896,-73.9277,Entire rental unit,https://a0.muscache.com/pictures/ca4da4a8-570b-48f3-8e97-888eea958e9e.jpg,Entire home/apt,2,1.0,2.0,132.0,51,4.86,t,t,100%,within an hour,New York,1.0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,16,1,1
575312768600247396,Serviced apartment in New York · 2 bedrooms · 3 beds · 2 baths,9419684,40.76366,-73.9586,Entire serviced apartment,https://a0.muscache.com/pictures/prohost-api/Hosting-575312768600247396/original/9d28a777-8be5-49f9-b3b0-c1ba81306fdc.jpeg,Entire home/apt,5,2.0,3.0,409.0,0,0,t,f,95%,within an hour,New York,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,17,6,19
2042764,Home in Brooklyn · ★4.73 · 3 bedrooms · 4 beds · 2 baths,3707465,40.66706,-73.98439,Entire home,https://a0.muscache.com/pictures/4ef4e48a-6584-4a2a-9162-919893afdae6.jpg,Entire home/apt,5,3.0,4.0,195.0,11,4.73,t,f,0%,never,New York,2.0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,5,3
858387723747910511,Townhouse in New York · 1 bedroom · 1 bed · 1 shared bath,204704622,40.86175912169128,-73.92951569245179,Private room in townhouse,https://a0.muscache.com/pictures/miso/Hosting-858387723747910511/original/d8618fb7-56b7-4c21-a850-51772f5b051f.jpeg,Private room,2,1.0,1.0,41.0,0,0,t,f,97%,within a few hours,New York,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,2
772002179366812090,Rental unit in New York · ★3.60 · 1 bedroom · 1 bed · 1 shared bath,485803252,40.8233127,-73.9531749,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-772002179366812090/original/76fb2f5a-7d2c-4c2f-a14e-e3d2fb0c127e.jpeg,Private room,2,1.0,1.0,75.0,5,3.6,t,f,16%,a few days or more,New York,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,5,1
10161361,Home in Queens · 1 bedroom · 1 bed · 1 bath,2995352,40.75664,-73.86762,Private room in home,https://a0.muscache.com/pictures/f5c0b6e4-b6df-495d-b6e2-36ad698ee1a9.jpg,Private room,1,1.0,1.0,46.0,0,0,t,f,0%,never,New York,1.0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,10,2,0
649211720318305287,Serviced apartment in New York · Studio · 1 bed · 1 bath,415840703,40.70405,-74.008,Entire serviced apartment,https://a0.muscache.com/pictures/miso/Hosting-649211720318305287/original/a35e0122-ff89-4aab-a1a3-6ef26be23b76.jpeg,Entire home/apt,2,1.0,1.0,236.0,0,0,t,t,100%,within a few hours,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,19,15,23
3743048,Rental unit in Staten Island  · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,19143974,40.64489,-74.07789,Private room in rental unit,https://a0.muscache.com/pictures/airflow/Hosting-3743048/original/525b366f-1e1a-462e-be29-c8550d3c7103.jpg,Private room,2,1.0,1.0,70.0,215,4.88,t,t,100%,within an hour,New York,1.5,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,17,0,0
54315055,Rental unit in Bronx · 1 bedroom · 1 bed · 1 bath,440585824,40.82385,-73.87702,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-54315055/original/7417ab55-6130-4b54-946d-50af10bbfca9.jpeg,Entire home/apt,4,1.0,1.0,110.0,0,0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,15,3,0
25774787,Rental unit in New York · ★4.94 · 1 bedroom · 1 bed · 1 bath,61981690,40.77573,-73.95349,Entire rental unit,https://a0.muscache.com/pictures/556746f4-e8ac-4a3e-8273-e2d4b4635c3d.jpg,Entire home/apt,2,1.0,1.0,159.0,36,4.94,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,13,4,15
961688614789633859,Rental unit in Queens · ★New · 1 bedroom · 2 beds · 1 bath,530118787,40.753942,-73.935757,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-961688614789633859/original/d4cac557-8c56-4590-8561-8735fb68933c.jpeg,Entire home/apt,4,1.0,2.0,216.0,0,0,t,f,94%,within an hour,New York,1.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,1
17130293,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,97543375,40.71599,-73.94146,Private room in rental unit,https://a0.muscache.com/pictures/a745f8ad-fef7-480e-a740-5e50af01d2f5.jpg,Private room,2,1.0,1.0,89.0,6,5.0,t,f,0%,never,New York,1.0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,11,5,0
13740704,Home in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,20583125,40.63254,-73.93246,Private room in home,https://a0.muscache.com/pictures/a03a25ae-ee2a-4c8e-b427-921459422072.jpg,Private room,2,1.0,1.0,45.0,15,4.5,t,f,0%,never,New York,1.0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,12,0,0
729089788337206524,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,481967469,40.692484057961856,-73.92843706334732,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-729089788337206524/original/e5f273c4-befe-4965-aab0-72967d05d75e.jpeg,Private room,2,1.0,1.0,125.0,30,5.0,f,t,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,20,4,0
53378905,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,39805148,40.68711547799408,-73.77839905310297,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-53378905/original/d83dc6c2-111f-47c2-8df0-838d856051d0.jpeg,Private room,1,1.0,1.0,52.0,0,0,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,15,0,0
53676368,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 private bath,224047081,40.57413,-74.00925,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-53676368/original/6a301ce3-9463-4825-b92e-1e10c9a83fd7.jpeg,Private room,1,1.0,1.0,81.0,15,5.0,t,t,100%,within an hour,New York,1.0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,17,0,0
838401736384901161,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,40.756437266792176,-73.98277149709479,Entire serviced apartment,https://a0.muscache.com/pictures/prohost-api/Hosting-838401736384901161/original/71668b6b-9c9e-47fe-aa26-c92b0016c2a4.png,Entire home/apt,2,1.0,1.0,374.0,0,0,t,f,100%,within an hour,New York,1.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,16,22,33
9295402,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,48258863,40.71925735473633,-73.79899597167969,Private room in home,https://a0.muscache.com/pictures/miso/Hosting-9295402/original/42a71344-ab76-4b55-b680-a0ea152b7c86.png,Private room,1,1.0,1.0,42.0,9,5.0,f,t,100%,within an hour,New York,1.0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,15,0,0
6642103,Rental unit in Brooklyn · 1 bedroom · 2 beds · 1 bath,10025306,40.67747,-73.91064,Entire rental unit,https://a0.muscache.com/pictures/429ecdd9-5810-4c9f-8f05-367a1f75c2b0.jpg,Entire home/apt,4,1.0,2.0,120.0,1,0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,13,8,0
42002291,Guest suite in Briarwood · ★4.95 · 1 bedroom · 1 bed · 1 bath,75547780,40.70909,-73.8147,Entire guest suite,https://a0.muscache.com/pictures/ec0e5b31-f96b-470f-8a5c-e7e34d72af6c.jpg,Entire home/apt,2,1.0,1.0,153.0,165,4.95,t,t,100%,within an hour,New York,1.0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,16,4,0
19490499,Rental unit in Brooklyn · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,136818122,40.72488,-73.94067,Private room in rental unit,https://a0.muscache.com/pictures/c9534b7c-f973-4fb0-95a8-416615a4aadf.jpg,Private room,2,1.0,1.0,40.0,3,4.0,t,f,0%,never,New York,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,2
318021,Rental unit in New York · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,1632149,40.80272,-73.95316,Private room in rental unit,https://a0.muscache.com/pictures/8191291/0d4d7293_original.jpg,Private room,1,1.0,1.0,110.0,86,4.96,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,14,6,2
3629580,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,18289867,40.78848,-73.9474,Private room in rental unit,https://a0.muscache.com/pictures/45684298/5329ec88_original.jpg,Private room,1,1.0,1.0,55.0,3,5.0,t,f,0%,never,New York,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,4,6
731214915263523282,casa particular in Queens · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,179383012,40.76659,-73.8697,Private room in casa particular,https://a0.muscache.com/pictures/7213004f-4f11-4f30-a7b3-ff1535898ab4.jpg,Private room,2,1.0,1.0,96.0,18,4.61,f,f,100%,within an hour,New York,1.0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,12,0,0
21474497,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,2628354,40.7809,-73.97463,Entire rental unit,https://a0.muscache.com/pictures/7ad6ea13-ecd1-4ecf-bf43-1912f730a600.jpg,Entire home/apt,2,1.0,1.0,119.0,5,5.0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,12,6,19
884661357873554269,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1 bath,513269601,40.64324500993117,-73.94400322569588,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-884661357873554269/original/c1db5189-769c-4a47-8920-967c43980530.jpeg,Entire home/apt,2,2.0,2.0,192.0,10,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,13,3,1
750751316773212432,Rental unit in New York · ★4.80 · Studio · 1 bed · 1 bath,162840256,40.77844,-73.97864,Entire rental unit,https://a0.muscache.com/pictures/66d1fe27-3f02-4e7a-8793-ca7f76ca0897.jpg,Entire home/apt,3,1.0,1.0,200.0,10,4.8,t,t,0%,never,New York,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,9,5,19
41900007,Rental unit in New York · ★4.48 · 2 bedrooms · 2 beds · 1 bath,29358602,40.80746,-73.94989,Entire rental unit,https://a0.muscache.com/pictures/c0716204-e71e-4b5c-906e-433f5da70175.jpg,Entire home/apt,4,2.0,2.0,162.0,212,4.48,t,f,60%,within a day,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,18,5,2
957256229805799881,Rental unit in Brooklyn · ★New · 2 bedrooms · 3 beds · 1.5 baths,364546785,40.6978,-73.92092,Entire rental unit,https://a0.muscache.com/pictures/hosting/Hosting-957256229805799881/original/b1605c6b-ff3f-4f8d-afc5-4fb1a743f098.jpeg,Entire home/apt,6,2.0,3.0,239.0,0,0,f,f,0%,never,New York,1.5,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0
761644166968948426,Rental unit in Brooklyn · Studio · 0 baths,487965479,40.69204,-73.94213,Private room in rental unit,https://a0.muscache.com/pictures/prohost-api/Hosting-761644166968948426/original/58cfd85e-058e-437b-8236-91c757a984a9.jpeg,Private room,2,1.0,1.0,48.0,0,0,t,f,92%,within an hour,New York,0.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0
808631435183179517,Condo in New York · 2 bedrooms · 3 beds · 2 baths,442029804,40.7533633544048,-73.97129573494982,Entire condo,https://a0.muscache.com/pictures/prohost-api/Hosting-808631435183179517/original/b285c2cb-79be-45ca-8067-6d3cebfe2302.jpeg,Entire home/apt,6,2.0,3.0,364.0,0,0,t,f,99%,within an hour,New York,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,21,7,15
605132368954258356,Home in Queens · ★4.65 · 3 bedrooms · 4 beds · 2 baths,454319729,40.579536,-73.849854,Entire home,https://a0.muscache.com/pictures/a7bceed5-0c37-4794-b7fe-176bd18d19d2.jpg,Entire home/apt,6,3.0,4.0,286.0,20,4.65,t,f,100%,within a few hours,New York,2.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,17,0,0
885868802981405922,Rental unit in Brooklyn · 4 bedrooms · 1 bed · 1 shared bath,3223938,40.68024979629032,-73.94834965225387,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-885868802981405922/original/9b0d1872-4a96-4491-98fe-a37877247dba.jpeg,Private room,1,1.0,1.0,44.0,0,0,t,f,100%,within a few hours,New York,1.0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,11,5,0
806556269051584378,Guest suite in Queens · ★4.75 · 1 bedroom · 1 bed · 1 bath,163389619,40.6972776,-73.7459215,Entire guest suite,https://a0.muscache.com/pictures/7486825f-bb14-4f33-b6cd-9f607c39b110.jpg,Entire home/apt,2,1.0,1.0,90.0,4,4.75,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,20,0,0
895435303596165642,Home in New York · ★4.50 · 1 bedroom · 1 bed · 1 private bath,153562499,40.81294647644953,-73.9431481808424,Private room in home,https://a0.muscache.com/pictures/353d3149-3810-4345-a627-dcd62188f44e.jpg,Private room,2,1.0,1.0,105.0,6,4.5,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,15,4,2
912963348038849314,Rental unit in New York · 3 bedrooms · 2 beds · 2.5 baths,8208141,40.808456071763,-73.95023534998151,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-912963348038849314/original/86100840-62ee-4525-a339-fc7c3d915893.jpeg,Entire home/apt,5,3.0,2.0,360.0,0,0,t,f,0%,a few days or more,New York,2.5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,4,2
50106057,Serviced apartment in Queens · ★4.89 · 2 bedrooms · 2 beds · 1 bath,299128204,40.69077,-73.74803,Entire serviced apartment,https://a0.muscache.com/pictures/miso/Hosting-50106057/original/237e7990-917a-4121-aba6-2f5b22426120.jpeg,Entire home/apt,4,2.0,2.0,180.0,18,4.89,f,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,18,0,0
799559099866601408,Rental unit in Brooklyn · 2 bedrooms · 0 baths,217053085,40.65307,-73.95571,Entire rental unit,https://a0.muscache.com/pictures/prohost-api/Hosting-799559099866601408/original/5eee8ea2-e921-4d8e-8610-f0577b4cc598.jpeg,Entire home/apt,1,2.0,1.0,117.0,0,0,t,f,100%,within an hour,New York,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1
53127631,Rental unit in New York · 3 bedrooms · 1 bed · 0 shared baths,305240193,40.79986,-73.96603,Private room in rental unit,https://a0.muscache.com/pictures/prohost-api/Hosting-53127631/original/81106781-c415-4f07-aa87-fc7cf1d7dda8.jpeg,Private room,1,1.0,1.0,81.0,0,0,t,f,87%,within a day,New York,0.0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,8,7,1
403668,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,2013117,40.7294,-73.98042,Entire rental unit,https://a0.muscache.com/pictures/bc030f8a-f509-4b0e-9700-850e684d8588.jpg,Entire home/apt,2,1.0,1.0,221.0,18,5.0,t,f,100%,within a day,New York,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,16,4,8
40444242,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,197059898,40.6884,-73.95565,Private room in rental unit,https://a0.muscache.com/pictures/88f6011d-d03b-4c05-8612-77d7e3a0c185.jpg,Private room,2,1.0,1.0,59.0,2,4.5,t,f,0%,never,New York,1.0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,9,7,2
7403613,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,1405974,40.74603,-73.98364,Entire rental unit,https://a0.muscache.com/pictures/93957936/0e82a123_original.jpg,Entire home/apt,4,1.0,1.0,150.0,1,5.0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,15
796995020441290618,Rental unit in Brooklyn · Studio · 1 shared bath,483056418,40.67933,-73.94277,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-796990125497199971/original/c5b7c63a-506a-408d-ae3d-a7148b3a0a34.jpeg,Private room,2,1.0,1.0,45.0,1,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1
738673555884916721,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,483763106,40.61662,-73.94715,Entire home,https://a0.muscache.com/pictures/miso/Hosting-738673555884916721/original/5733cd00-4ef9-4b5d-bb58-1a0946cedb9f.jpeg,Entire home/apt,2,1.0,1.0,179.0,3,5.0,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,0,0
653534466197553419,Rental unit in New York · ★4.52 · 1 bedroom · 1 bed · 1 bath,8040003,40.77151,-73.94936,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-653534466197553419/original/c5e2edb1-2635-474a-b04f-00b6ead26b6e.jpeg,Entire home/apt,2,1.0,1.0,240.0,27,4.52,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,19,3,12
906697727244822806,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,3515349,40.74693,-74.00063,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-906697727244822806/original/fe270819-bcb3-4b76-991a-d65a0573b81b.jpeg,Entire home/apt,4,2.0,2.0,295.0,0,0,t,f,50%,within a day,New York,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,14,10,22
